ID,Name,Generation,Type 1,Type 2,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Sprite URL,promedio_estadisticas
968,Orthworm,9,Steel,,70,85,145,60,55,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/968.png,80.0
969,Glimmet,9,Rock,Poison,48,35,42,105,60,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/969.png,58.33
970,Glimmora,9,Rock,Poison,83,55,90,130,81,86,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/970.png,87.5
971,Greavard,9,Ghost,,50,61,60,30,55,34,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/971.png,48.33
972,Houndstone,9,Ghost,,72,101,100,50,97,68,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/972.png,81.33
973,Flamigo,9,Flying,Fighting,82,115,74,75,64,90,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/973.png,83.33
974,Cetoddle,9,Ice,,108,68,45,30,40,43,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/974.png,55.67
975,Cetitan,9,Ice,,170,113,65,45,55,73,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/975.png,86.83
976,Veluza,9,Water,Psychic,90,102,73,78,65,70,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/976.png,79.67
977,Dondozo,9,Water,,150,100,115,65,65,35,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/977.png,88.33
979,Annihilape,9,Fighting,Ghost,110,115,80,50,90,90,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/979.png,89.17
980,Clodsire,9,Poison,Ground,130,75,60,45,100,20,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/980.png,71.67
981,Farigiraf,9,Normal,Psychic,120,90,70,110,70,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/981.png,86.67
983,Kingambit,9,Dark,Steel,100,135,120,60,85,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/983.png,91.67
984,Great Tusk,9,Ground,Fighting,115,131,131,53,53,87,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/984.png,95.0
985,Scream Tail,9,Fairy,Psychic,115,65,99,65,115,111,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/985.png,95.0
986,Brute Bonnet,9,Grass,Dark,111,127,99,79,99,55,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/986.png,95.0
987,Flutter Mane,9,Ghost,Fairy,55,55,55,135,135,135,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/987.png,95.0
988,Slither Wing,9,Bug,Fighting,85,135,79,85,105,81,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/988.png,95.0
989,Sandy Shocks,9,Electric,Ground,85,81,97,121,85,101,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/989.png,95.0
990,Iron Treads,9,Ground,Steel,90,112,120,72,70,106,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/990.png,95.0
991,Iron Bundle,9,Ice,Water,56,80,114,124,60,136,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/991.png,95.0
992,Iron Hands,9,Fighting,Electric,154,140,108,50,68,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/992.png,95.0
993,Iron Jugulis,9,Dark,Flying,94,80,86,122,80,108,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/993.png,95.0
994,Iron Moth,9,Fire,Poison,80,70,60,140,110,110,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/994.png,95.0
995,Iron Thorns,9,Rock,Electric,100,134,110,70,84,72,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/995.png,95.0
996,Frigibax,9,Dragon,Ice,65,75,45,35,45,55,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/996.png,53.33
997,Arctibax,9,Dragon,Ice,90,95,66,45,65,62,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/997.png,70.5
998,Baxcalibur,9,Dragon,Ice,115,145,92,75,86,87,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/998.png,100.0
999,Gimmighoul,9,Ghost,,45,30,70,75,70,10,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/999.png,50.0
1000,Gholdengo,9,Steel,Ghost,87,60,95,133,91,84,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1000.png,91.67
1001,Wo Chien,9,Dark,Grass,85,85,100,95,135,70,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1001.png,95.0
1002,Chien Pao,9,Dark,Ice,80,120,80,90,65,135,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1002.png,95.0
1003,Ting Lu,9,Dark,Ground,155,110,125,55,80,45,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1003.png,95.0
1004,Chi Yu,9,Dark,Fire,55,80,80,135,120,100,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1004.png,95.0
1005,Roaring Moon,9,Dragon,Dark,105,139,71,55,101,119,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1005.png,98.33
1006,Iron Valiant,9,Fairy,Fighting,74,130,90,120,60,116,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1006.png,98.33
1007,Koraidon,9,Fighting,Dragon,100,135,115,85,100,135,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1007.png,111.67
1008,Miraidon,9,Electric,Dragon,100,85,100,135,115,135,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1008.png,111.67
1009,Walking Wake,9,Water,Dragon,99,83,91,125,83,109,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1009.png,98.33
1010,Iron Leaves,9,Grass,Psychic,90,130,88,70,108,104,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1010.png,98.33
1011,Dipplin,9,Grass,Dragon,80,80,110,95,80,40,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1011.png,80.83
1012,Poltchageist,9,Grass,Ghost,40,45,45,74,54,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1012.png,51.33
1013,Sinistcha,9,Grass,Ghost,71,60,106,121,80,70,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1013.png,84.67
1014,Okidogi,9,Poison,Fighting,88,128,115,58,86,80,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1014.png,92.5
1015,Munkidori,9,Poison,Psychic,88,75,66,130,90,106,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1015.png,92.5
1016,Fezandipiti,9,Poison,Fairy,88,91,82,70,125,99,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1016.png,92.5
1017,Ogerpon,9,Grass,,80,120,84,60,96,110,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1017.png,91.67
1018,Archaludon,9,Steel,Dragon,90,105,130,125,65,85,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1018.png,100.0
1019,Hydrapple,9,Grass,Dragon,106,80,110,120,80,44,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1019.png,90.0
1020,Gouging Fire,9,Fire,Dragon,105,115,121,65,93,91,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1020.png,98.33
1021,Raging Bolt,9,Electric,Dragon,125,73,91,137,89,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1021.png,98.33
1022,Iron Boulder,9,Rock,Psychic,90,120,80,68,108,124,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1022.png,98.33
1023,Iron Crown,9,Steel,Psychic,90,72,100,122,108,98,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1023.png,98.33
1024,Terapagos,9,Normal,,90,65,85,65,85,60,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1024.png,75.0
1025,Pecharunt,9,Poison,Ghost,88,88,160,88,88,88,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1025.png,100.0
